Datum;Zeitstempel;TVL;TRL;TWE;TWA;THG;TBW;TBW_Soll;TFB1;TA;Mitteltemperatur;TRL_ext;TRL_soll;MK1_Soll;WMZ_Hz;WMZ_Bw;WMZ_Sw;Error_ID;Bivalence;Demand;HDin;NDin;MOTin;ASDin;EVUin;HUPout;ZUPout;BUPout;ZW2SSTout;MA1out;MZ1out;ZIPout;VD1out;VD2out;VENout;AVout;VBOout;ZW1out;SUPout;FP2out;MA2out;MZ2out;MA3out;MZ3out;FP3out;ZW3SSTout;SLPout;SWTin;TSS;TSK;TFB_2;TFB_3;TEE;MK2_Soll;MK3_Soll;AnalogIn;AnalogOut_1;AnalogOut_2;SW_Stand;SW_Revision;WP_Typ;DF;SpHz;SpWq;Pth;WMstart
2025-03-17 00:39:31;1742168371;26;22,4;11,8;11,9;29,8;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,6;-0,1;0;1,09767
2025-03-17 00:40:31;1742168431;25,9;22,3;11,8;11,9;29,7;43,7;48;75;2,9;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,6;-0,1;0;1,09767
2025-03-17 00:41:31;1742168491;25,8;22,3;11,8;11,9;29,6;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,5;-0,1;0;1,09767
2025-03-17 00:42:31;1742168551;25,7;22,3;11,8;11,9;29,6;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,4;-0,1;0;1,09767
2025-03-17 00:43:31;1742168611;25,6;22,2;11,8;11,9;29,4;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,4;-0,1;0;1,09767
2025-03-17 00:44:31;1742168671;25,5;22,2;11,8;11,9;29,3;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,3;-0,1;0;1,09767
2025-03-17 00:45:31;1742168731;25,4;22,2;11,8;11,9;29,2;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,2;-0,1;0;1,09767
2025-03-17 00:46:31;1742168791;25,3;22,2;11,8;11,9;29,2;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,1;-0,1;0;1,09767
2025-03-17 00:47:31;1742168851;25,3;22,2;11,8;11,8;29,1;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3,1;0;0;1,09767
2025-03-17 00:48:31;1742168911;25,2;22,2;11,8;11,8;28,9;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;3;0;0;1,09767
2025-03-17 00:49:31;1742168971;25,1;22,2;11,8;11,8;28,9;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,9;0;0;1,09767
2025-03-17 00:50:31;1742169031;25,1;22,2;11,8;11,8;28,8;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,9;0;0;1,09767
2025-03-17 00:51:31;1742169091;25;22,2;11,8;11,8;28,7;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,8;0;0;1,09767
2025-03-17 00:52:31;1742169151;24,9;22,2;11,8;11,8;28,7;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,7;0;0;1,09767
2025-03-17 00:53:31;1742169211;24,9;22,3;11,8;11,8;28,6;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,6;0;0;1,09767
2025-03-17 00:54:31;1742169271;24,9;22,3;11,8;11,8;28,4;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,6;0;0;1,09767
2025-03-17 00:55:31;1742169331;24,9;22,3;11,8;11,8;28,4;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,6;0;0;1,09767
2025-03-17 00:56:31;1742169391;24,8;22,3;11,8;11,8;28,3;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,5;0;0;1,09767
2025-03-17 00:57:31;1742169451;24,8;22,3;11,8;11,8;28,3;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,5;0;0;1,09767
2025-03-17 00:58:31;1742169511;24,8;22,4;11,7;11,8;28,2;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,4;-0,1;0;1,09767
2025-03-17 00:59:31;1742169571;24,8;22,5;11,7;11,7;28;43,7;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,3;0;0;1,09767
2025-03-17 01:00:31;1742169631;24,7;22,5;11,7;11,7;28;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,2;0;0;1,09767
2025-03-17 01:01:31;1742169691;24,6;22,4;11,7;11,7;28;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,2;0;0;1,09767
2025-03-17 01:02:31;1742169751;24,6;22,4;11,7;11,7;27,9;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,2;0;0;1,09767
2025-03-17 01:03:31;1742169811;24,5;22,4;11,7;11,7;27,8;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,1;0;0;1,09767
2025-03-17 01:04:31;1742169871;24,5;22,4;11,7;11,7;27,8;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,1;0;0;1,09767
2025-03-17 01:05:31;1742169931;24,5;22,4;11,7;11,7;27,8;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2,1;0;0;1,09767
2025-03-17 01:06:31;1742169991;24,4;22,4;11,7;11,7;27,7;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;2;0;0;1,09767
2025-03-17 01:07:31;1742170051;24,4;22,5;11,7;11,7;27,7;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;1,9;0;0;1,09767
2025-03-17 01:08:31;1742170111;24,3;22,5;11,7;11,7;27,5;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;1,8;0;0;1,09767
2025-03-17 01:09:31;1742170171;24,3;22,4;11,7;11,7;27,5;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;1,9;0;0;1,09767
2025-03-17 01:10:31;1742170231;24,3;22,5;11,7;11,7;27,4;43,6;48;75;3,1;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;1,8;0;0;1,09767
2025-03-17 01:11:31;1742170291;24,2;22,5;11,7;11,7;27,4;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;1,7;0;0;1,09767
2025-03-17 01:12:31;1742170351;24,2;22,5;11,7;11,7;27,4;43,6;48;75;3;2,4;5;15;0;2.010,7;446,6;0;0;10;20;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;20;20;0,3;5;10;1.883;9.717;23;0;1,7;0;0;1,09767
